heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T13,124,0,35.5,101,,1
2026-09-04T14,124,0,35.5,150,,1
2026-09-04T14,124,0,36.0,482,,1
2026-09-04T14,124,7,51.5,870,,1
2026-09-04T15,124,0,36.5,146,,1
2026-09-04T15,124,6,49.5,30000,,1
2026-09-04T16,124,1,37.5,1543,,1
2026-09-04T16,124,2,37.75,430,,2
2026-09-04T16,124,5,45.0,9000,,1
2026-09-04T16,124,6,49.5,14700,,1
2026-09-04T17,124,5,45.0,3288,,2
2026-09-04T17,124,5,45.25,3432,,1
2026-09-04T17,124,8,53.0,288,,1
2026-09-04T18,124,0,33.75,4626,,2
2026-09-04T18,124,0,34.25,100,,1
2026-09-04T18,124,2,37.5,3000,,1
2026-09-04T18,124,4,42.25,22222,,1
2026-09-04T18,124,5,45.25,1303,,1
2026-09-04T18,124,6,49.5,720,,1
2026-09-04T18,124,8,53.0,144,,1
2026-09-04T21,124,0,35.5,1741,,1
2026-09-04T21,124,0,35.75,548,,1
2026-09-04T21,124,0,36.0,969,,2
2026-09-04T21,124,0,36.25,1540,,2
2026-09-04T21,124,0,36.5,8012,,2
2026-09-04T21,124,3,39.5,19932,,1
2026-09-04T21,124,3,39.75,44,,1
2026-09-04T21,124,4,41.5,41616,,1
2026-09-04T21,124,7,51.5,720,,1
2026-09-04T23,124,0,36.5,0,310,1
2026-09-04T23,124,0,36.75,0,150,1
2026-09-04T23,124,0,37.0,0,6672,3
2026-09-04T23,124,0,37.25,680,0,1
2026-09-04T23,124,1,37.25,369,500,2
2026-09-04T23,124,1,37.5,5649,8712,3
2026-09-04T23,124,2,37.75,144,0,1
2026-09-04T23,124,3,39.25,0,2000,1
2026-09-05T00,124,0,37.0,201,417,2
2026-09-05T00,124,1,37.25,1583,0,1
2026-09-05T00,124,4,42.0,0,4117,1
2026-09-05T00,124,4,42.25,0,34901,1
2026-09-05T00,124,5,45.0,0,9280,1
2026-09-05T00,124,5,45.25,19520,0,1
2026-09-05T00,124,10,59.0,0,10000,1
2026-09-05T02,124,0,35.0,0,1146,1
2026-09-05T02,124,0,35.5,350,0,1
2026-09-05T02,124,3,38.0,0,5628,1
2026-09-05T02,124,3,39.25,300,0,1
2026-09-05T02,124,5,45.25,1818,0,1
2026-09-05T03,124,0,35.25,100,0,1
2026-09-05T03,124,2,36.0,0,400,1
2026-09-05T03,124,12,90.0,0,632,1
2026-09-05T04,124,0,34.75,0,689,1
2026-09-05T04,124,0,35.0,725,359,6
2026-09-05T04,124,0,35.25,0,220,2
2026-09-05T04,124,3,39.25,0,10779,1
2026-09-05T04,124,3,39.5,0,13120,1
2026-09-05T04,124,3,39.75,0,3067,1
2026-09-05T04,124,3,40.0,13034,0,1
2026-09-05T04,124,5,45.0,0,10000,1
2026-09-05T04,124,6,47.75,0,10,1
2026-09-05T04,124,6,48.0,0,10000,1
2026-09-05T04,124,6,49.25,0,3700,1
2026-09-05T04,124,6,49.5,3790,0,1
2026-09-05T04,124,8,53.0,548,0,2
2026-09-05T04,124,10,59.0,316,0,1
2026-09-05T05,124,0,35.0,0,297,2
2026-09-05T05,124,0,35.25,100,50,2
2026-09-05T05,124,0,35.5,200,0,1
2026-09-05T05,124,1,35.5,0,565,1
2026-09-05T05,124,1,36.0,0,935,1
2026-09-05T05,124,2,35.75,0,376,1
2026-09-05T05,124,2,36.0,0,3123,1
2026-09-05T05,124,2,36.25,0,2111,1
2026-09-05T05,124,5,44.25,0,200,1
2026-09-05T05,124,5,45.25,103,0,1
2026-09-05T06,124,0,35.25,0,100,1
2026-09-05T06,124,0,35.5,0,5631,2
2026-09-05T06,124,0,35.75,122,0,1
2026-09-05T06,124,0,36.0,0,153,1
2026-09-05T06,124,2,35.25,0,9054,1
2026-09-05T06,124,2,35.5,0,4040,1
2026-09-05T06,124,3,39.5,2000,0,1
2026-09-05T06,124,5,45.25,8000,0,1
2026-09-05T06,124,7,51.5,5000,0,1
2026-09-05T07,124,0,35.5,0,25,1
2026-09-05T07,124,0,35.75,0,325,2
2026-09-05T07,124,0,36.0,0,4790,2
2026-09-05T07,124,0,36.25,468,138,3
2026-09-05T07,124,1,36.25,0,10000,1
2026-09-05T07,124,1,37.25,634,0,1
2026-09-05T07,124,2,36.0,0,1000,1
2026-09-05T07,124,2,36.25,210,767,2
2026-09-05T07,124,2,36.5,0,4432,1
2026-09-05T07,124,2,37.5,0,3401,2
2026-09-05T07,124,3,39.25,520,0,1
2026-09-05T07,124,4,41.5,720,0,1
2026-09-05T08,124,0,35.5,0,5000,2
2026-09-05T08,124,0,35.75,0,169,2
2026-09-05T08,124,0,36.0,90,410,2
2026-09-05T08,124,2,37.25,0,3205,1
2026-09-05T08,124,2,37.5,0,8128,1
2026-09-05T08,124,5,44.75,0,11923,1
2026-09-05T08,124,7,51.5,100,0,1
2026-09-05T08,124,10,59.0,188,0,1
2026-09-05T09,124,0,36.25,300,0,1
2026-09-05T09,124,2,37.0,0,1205,1
2026-09-05T09,124,4,41.25,0,1956,1
2026-09-05T09,124,10,59.0,720,0,1
2026-09-05T10,124,0,35.5,0,614,2
2026-09-05T10,124,0,35.75,170,4836,3
2026-09-05T10,124,0,36.0,0,4464,2
2026-09-05T10,124,0,36.25,0,236,1
2026-09-05T10,124,0,36.75,0,2405,2
2026-09-05T10,124,1,37.0,470,0,1
2026-09-05T10,124,2,37.25,0,2529,1
2026-09-05T10,124,2,37.5,0,22675,1
2026-09-05T11,124,0,36.75,775,964,2
2026-09-05T11,124,0,37.0,0,6856,2
2026-09-05T11,124,1,37.0,0,3215,1
2026-09-05T11,124,1,37.25,965,0,1
2026-09-05T11,124,2,37.25,0,144,1
2026-09-05T11,124,2,37.5,51,591,2
2026-09-05T11,124,3,38.75,144,0,1
2026-09-05T11,124,3,39.0,144,0,1
2026-09-05T11,124,7,51.5,231,0,1
2026-09-05T12,124,0,36.25,0,100,1
2026-09-05T12,124,0,36.5,0,318,1
2026-09-05T12,124,0,36.75,0,967,1
2026-09-05T12,124,0,37.0,5429,675,6
2026-09-05T12,124,1,37.0,0,1020,1
2026-09-05T12,124,2,37.5,0,571,1
2026-09-05T12,124,12,101.0,0,1000,1
2026-09-05T13,124,0,35.75,100,1656,3
2026-09-05T13,124,0,36.0,0,20,1
2026-09-05T13,124,0,36.25,74,0,1
2026-09-05T13,124,1,36.25,0,8629,1
2026-09-05T13,124,2,37.5,4000,0,1
2026-09-05T14,124,0,35.5,0,948,2
2026-09-05T14,124,0,35.75,0,200,1
2026-09-05T14,124,0,36.0,3,510,2
2026-09-05T14,124,0,36.25,0,592,1
2026-09-05T14,124,0,36.5,2937,1,2
2026-09-05T14,124,4,39.0,0,17854,1
2026-09-05T15,124,0,36.5,0,5147,3
2026-09-05T15,124,0,36.75,0,44,1
2026-09-05T15,124,0,37.0,0,580,2
2026-09-05T15,124,1,36.75,0,1500,1
2026-09-05T15,124,1,37.0,0,1700,1
2026-09-05T15,124,1,37.25,0,949,1
2026-09-05T15,124,1,37.5,6103,0,1
2026-09-05T15,124,2,37.25,0,2000,1
2026-09-05T15,124,2,37.5,0,5474,1
2026-09-05T15,124,2,37.75,0,32704,1
2026-09-05T15,124,3,38.25,0,11166,1
2026-09-05T15,124,3,38.5,0,14668,1
2026-09-05T15,124,3,38.75,0,2956,1
2026-09-05T15,124,3,39.0,0,6856,2
2026-09-05T15,124,3,39.25,9354,1814,2
2026-09-05T15,124,3,39.5,0,43611,2
2026-09-05T15,124,7,51.5,1000,0,1
2026-09-05T16,124,0,36.0,0,83,1
2026-09-05T16,124,0,36.25,0,5983,1
2026-09-05T16,124,0,36.5,0,100,1
2026-09-05T16,124,0,36.75,0,166,1
2026-09-05T16,124,0,37.0,0,258,2
2026-09-05T16,124,0,37.25,26808,1806,3
2026-09-05T16,124,1,37.25,0,1000,1
2026-09-05T16,124,2,37.5,0,300,1
2026-09-05T16,124,5,45.0,0,10056,1
2026-09-05T16,124,5,45.25,0,8520,1
2026-09-05T16,124,5,45.5,0,144,1
2026-09-05T16,124,5,45.75,0,45480,1
2026-09-05T16,124,6,48.0,0,10,1
2026-09-05T16,124,6,49.5,0,52790,2
2026-09-05T16,124,6,50.0,0,9000,1
2026-09-05T16,124,6,50.5,0,40000,1
2026-09-05T16,124,6,51.0,0,10000,1
2026-09-05T16,124,7,51.5,24000,0,1
2026-09-05T17,124,5,49.0,0,5547,1
2026-09-05T17,124,7,51.5,403,0,1
2026-09-05T17,124,8,53.0,288,0,1
2026-09-05T18,124,0,34.25,0,200,1
2026-09-05T18,124,0,34.5,0,21043,2
2026-09-05T18,124,0,34.75,0,1320,1
2026-09-05T18,124,0,35.75,24,0,1
2026-09-05T18,124,2,37.25,0,1000,1
2026-09-05T18,124,4,39.0,2500,0,1
2026-09-05T18,124,8,53.0,288,0,1
2026-09-05T19,124,0,35.5,0,1074,1
2026-09-05T19,124,0,35.75,0,1640,3
2026-09-05T19,124,0,36.0,4961,2432,2
2026-09-05T19,124,0,36.25,0,551,1
2026-09-05T19,124,0,36.5,0,1565,1
2026-09-05T19,124,0,36.75,12,0,1
2026-09-05T19,124,0,37.0,300,0,1
2026-09-05T19,124,1,34.0,0,10009,1
2026-09-05T19,124,1,37.0,0,1000,1
2026-09-05T19,124,2,35.75,0,2225,1
2026-09-05T19,124,2,36.0,0,526,1
2026-09-05T19,124,2,37.5,0,598,1
2026-09-05T19,124,2,37.75,0,671,2
2026-09-05T19,124,4,39.0,0,3015,1
