heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,24,0,615.0,2,,2
2026-09-04T13,24,0,615.0,12,,1
2026-09-04T13,24,4,640.0,21,,1
2026-09-04T14,24,3,630.0,35,,1
2026-09-04T15,24,1,645.0,1071,,1
2026-09-04T15,24,2,620.0,334,,2
2026-09-04T15,24,3,630.0,21,,1
2026-09-04T16,24,4,635.0,307,,2
2026-09-04T16,24,4,650.0,7,,1
2026-09-04T17,24,0,630.0,2,,1
2026-09-04T17,24,1,645.0,2,,1
2026-09-04T17,24,4,635.0,4,,1
2026-09-04T17,24,4,650.0,1315,,2
2026-09-04T18,24,1,645.0,448,,1
2026-09-04T18,24,4,650.0,479,,1
2026-09-04T21,24,1,625.0,364,,2
2026-09-04T21,24,2,630.0,34,,2
2026-09-04T21,24,3,635.0,186,,1
2026-09-04T21,24,4,635.0,1028,,1
2026-09-04T23,24,1,615.0,10,0,1
2026-09-04T23,24,1,625.0,449,0,2
2026-09-04T23,24,5,650.0,80,0,1
2026-09-05T00,24,1,615.0,0,988,1
2026-09-05T00,24,1,620.0,0,500,1
2026-09-05T00,24,5,650.0,430,0,2
2026-09-05T01,24,0,610.0,0,6,1
2026-09-05T01,24,0,620.0,2,10,3
2026-09-05T01,24,1,620.0,0,6,1
2026-09-05T01,24,1,625.0,319,0,2
2026-09-05T01,24,3,635.0,1,0,1
2026-09-05T02,24,0,620.0,0,1,1
2026-09-05T02,24,1,625.0,201,0,2
2026-09-05T02,24,2,630.0,102,5,2
2026-09-05T02,24,5,650.0,0,1037,1
2026-09-05T02,24,5,655.0,0,2500,1
2026-09-05T02,24,5,660.0,1263,0,1
2026-09-05T02,24,6,660.0,0,200,1
2026-09-05T03,24,1,625.0,300,0,1
2026-09-05T03,24,3,635.0,10,0,1
2026-09-05T03,24,5,660.0,1115,735,2
