heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,59,0,64.0,10,,1
2026-09-04T13,59,0,65.0,2200,,1
2026-09-04T14,59,0,65.0,39686,,1
2026-09-04T14,59,0,66.0,35700,,2
2026-09-04T15,59,0,66.0,3644,,1
2026-09-04T16,59,0,64.5,1400,,1
2026-09-04T16,59,0,65.0,153,,1
2026-09-04T17,59,0,64.5,400,,1
2026-09-04T18,59,0,65.5,1840,,3
2026-09-04T21,59,0,65.0,437,,1
2026-09-04T21,59,0,65.5,3470,,1
2026-09-04T23,59,0,64.5,780,0,3
2026-09-05T00,59,0,64.0,2000,0,2
2026-09-05T01,59,0,63.0,0,20,1
2026-09-05T01,59,0,64.0,2520,8720,3
2026-09-05T01,59,0,64.5,0,11003,1
2026-09-05T01,59,0,65.0,0,8791,1
2026-09-05T02,59,0,65.0,10,0,1
2026-09-05T02,59,0,65.5,10,0,1
2026-09-05T03,59,0,65.0,815,0,3
2026-09-05T04,59,0,64.5,110,0,1
2026-09-05T05,59,0,62.0,0,1796,1
2026-09-05T05,59,0,62.5,0,8851,1
2026-09-05T05,59,0,63.0,2293,0,2
2026-09-05T05,59,0,63.5,550,0,1
2026-09-05T06,59,0,62.0,0,1048,1
2026-09-05T06,59,0,62.5,13000,0,2
2026-09-05T07,59,0,62.0,500,3903,3
2026-09-05T07,59,0,62.5,10495,0,2
2026-09-05T08,59,0,62.5,4439,2024,3
2026-09-05T08,59,0,63.0,0,286,1
2026-09-05T08,59,0,63.5,190,0,1
2026-09-05T09,59,0,63.0,3159,0,1
2026-09-05T09,59,0,63.5,0,477,1
2026-09-05T10,59,0,63.0,0,6860,1
2026-09-05T10,59,0,63.5,0,2293,1
2026-09-05T10,59,0,64.0,20496,351,2
2026-09-05T11,59,0,63.5,1000,661,2
2026-09-05T12,59,0,63.5,100,1900,2
2026-09-05T12,59,0,64.0,0,31458,1
2026-09-05T12,59,0,64.5,93,33600,6
2026-09-05T12,59,0,65.0,0,23660,4
2026-09-05T12,59,0,65.5,1101,0,1
2026-09-05T13,59,0,64.5,1955,0,1
2026-09-05T14,59,0,64.5,0,13000,1
2026-09-05T14,59,0,65.0,0,3642,1
2026-09-05T14,59,0,65.5,5050,8194,4
2026-09-05T14,59,0,66.0,15979,0,2
2026-09-05T15,59,0,64.5,0,4381,2
2026-09-05T15,59,0,65.0,10,7937,4
2026-09-05T15,59,0,65.5,0,320,2
2026-09-05T15,59,0,66.0,4651,0,1
2026-09-05T17,59,0,64.5,0,76,1
2026-09-05T17,59,0,65.0,0,83,1
2026-09-05T17,59,0,65.5,941,1460,2
2026-09-05T18,59,0,64.5,2000,3820,2
2026-09-05T19,59,0,64.5,0,13716,3
2026-09-05T19,59,0,65.0,40251,18677,5
2026-09-05T20,59,0,64.5,0,469,1
2026-09-05T20,59,0,65.0,17629,0,3
2026-09-05T21,59,0,64.5,0,1769,1
2026-09-05T23,59,0,65.0,0,9048,1
2026-09-05T23,59,0,65.5,14396,5765,3
2026-09-06T01,59,0,64.5,0,1305,1
2026-09-06T01,59,0,65.0,0,760,2
2026-09-06T01,59,0,65.5,21,0,1
2026-09-06T02,59,0,64.5,1,0,1
2026-09-06T03,59,0,64.5,1500,4999,2
2026-09-06T04,59,0,64.5,550,2033,2
2026-09-06T04,59,0,65.0,1,0,1
2026-09-06T05,59,0,64.5,500,1308,3
2026-09-06T05,59,0,65.0,2869,3352,3
2026-09-06T06,59,0,64.0,20,2318,2
2026-09-06T06,59,0,64.5,10036,1022,4
2026-09-06T06,59,0,65.0,1998,7230,2
2026-09-06T07,59,0,64.5,0,3012,1
2026-09-06T07,59,0,65.0,6100,3128,4
2026-09-06T07,59,0,65.5,15200,10206,5
2026-09-06T08,59,0,65.0,250,441,2
2026-09-06T08,59,0,65.5,8347,0,2
2026-09-06T09,59,0,64.5,0,2109,1
2026-09-06T09,59,0,65.0,970,8641,2
2026-09-06T09,59,0,65.5,8850,0,2
2026-09-06T10,59,0,65.0,200,9800,2
2026-09-06T10,59,0,65.5,0,43000,3
2026-09-06T10,59,0,66.0,30393,0,5
2026-09-06T11,59,0,66.0,448,0,2
2026-09-06T12,59,0,63.5,256,0,1
2026-09-06T13,59,0,63.5,40,0,2
2026-09-06T14,59,0,63.5,8896,57604,6
