heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,3,0,2.4,100,,1
2026-09-04T13,3,0,2.25,6593,,1
2026-09-04T14,3,0,2.25,4569,,1
2026-09-04T14,3,0,2.35,306,,1
2026-09-04T14,3,0,2.45,1031,,1
2026-09-04T14,3,2,2.45,13638,,1
2026-09-04T14,3,6,3.45,375423,,1
2026-09-04T15,3,0,2.3,4820,,2
2026-09-04T15,3,0,2.4,1069,,1
2026-09-04T15,3,2,2.5,35758,,2
2026-09-04T16,3,0,2.15,1343,,1
2026-09-04T16,3,0,2.45,139210,,1
2026-09-04T16,3,2,2.5,6011,,1
2026-09-04T17,3,0,2.35,2410,,1
2026-09-04T17,3,1,2.4,50000,,1
2026-09-04T18,3,2,2.45,118294,,2
2026-09-04T20,3,0,2.2,30550,,5
2026-09-04T20,3,1,2.35,1792,,1
2026-09-04T21,3,0,2.15,1693,,1
2026-09-04T21,3,0,2.2,46196,,4
2026-09-04T21,3,0,2.25,9079,,3
2026-09-04T21,3,0,2.35,9655,,6
2026-09-04T21,3,1,2.3,2773,,1
2026-09-04T21,3,1,2.35,27425,,3
2026-09-04T21,3,3,2.9,3000,,1
2026-09-04T21,3,3,2.95,10000,,1
2026-09-04T21,3,3,3.0,58966,,1
2026-09-04T23,3,0,2.25,1285,5878,4
2026-09-04T23,3,0,2.3,30352,0,1
2026-09-04T23,3,1,2.35,0,23548,2
2026-09-04T23,3,2,2.3,0,25000,1
2026-09-04T23,3,2,2.35,0,17788,1
2026-09-04T23,3,2,2.4,0,10000,2
2026-09-05T00,3,0,2.15,0,6000,1
2026-09-05T00,3,0,2.2,0,175,1
2026-09-05T00,3,0,2.25,518,10247,3
2026-09-05T00,3,0,2.3,0,70164,5
2026-09-05T00,3,0,2.35,0,251,3
2026-09-05T00,3,0,2.4,6195,20574,10
2026-09-05T00,3,1,2.4,0,5104,1
2026-09-05T00,3,2,2.45,97703,207207,3
2026-09-05T01,3,0,2.3,0,11595,2
2026-09-05T01,3,0,2.35,0,45481,6
2026-09-05T01,3,0,2.4,25892,0,6
2026-09-05T01,3,1,2.4,0,2500,1
2026-09-05T01,3,2,2.35,0,33355,1
2026-09-05T01,3,2,2.5,1628,0,1
2026-09-05T02,3,0,2.05,0,35,1
2026-09-05T02,3,0,2.1,0,35,1
2026-09-05T02,3,0,2.15,0,4310,1
2026-09-05T02,3,0,2.2,0,446,3
2026-09-05T02,3,0,2.25,7584,149,3
2026-09-05T03,3,0,2.2,0,1880,1
2026-09-05T03,3,0,2.25,0,1559,3
2026-09-05T03,3,0,2.3,0,1200,4
2026-09-05T03,3,0,2.35,0,1968,2
2026-09-05T03,3,0,2.4,4697,0,2
2026-09-05T03,3,1,2.35,6664,0,1
2026-09-05T03,3,1,2.4,0,5479,1
