heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,51,0,800.0,1000,,1
2026-09-04T13,51,1,775.0,45,,1
2026-09-04T14,51,1,775.0,15,,1
2026-09-04T14,51,3,800.0,1,,1
2026-09-04T15,51,0,765.0,3,,1
2026-09-04T15,51,0,770.0,31,,2
2026-09-04T15,51,1,775.0,10,,1
2026-09-04T15,51,1,780.0,246,,1
2026-09-04T15,51,3,800.0,195,,2
2026-09-04T16,51,0,775.0,101,,1
2026-09-04T16,51,1,790.0,30,,1
2026-09-04T16,51,2,795.0,200,,1
2026-09-04T16,51,4,815.0,174,,1
2026-09-04T17,51,0,785.0,379,,4
2026-09-04T17,51,1,790.0,80,,1
2026-09-04T18,51,0,785.0,65,,1
2026-09-04T18,51,2,795.0,54,,1
2026-09-04T21,51,0,765.0,100,,1
2026-09-04T21,51,2,775.0,408,,2
2026-09-04T21,51,2,780.0,244,,3
2026-09-04T21,51,3,785.0,2068,,2
2026-09-04T23,51,0,765.0,13,85,2
2026-09-04T23,51,1,775.0,312,0,2
2026-09-04T23,51,2,780.0,549,669,2
2026-09-04T23,51,3,780.0,172,231,2
2026-09-04T23,51,3,785.0,88,0,1
2026-09-05T00,51,0,765.0,0,5,1
2026-09-05T00,51,0,770.0,0,4,1
2026-09-05T00,51,0,780.0,334,0,4
2026-09-05T00,51,1,775.0,0,56,1
2026-09-05T00,51,3,785.0,890,0,2
2026-09-05T00,51,4,810.0,120,0,1
2026-09-05T01,51,0,780.0,1051,0,2
2026-09-05T02,51,0,775.0,55,82,2
2026-09-05T02,51,0,780.0,134,0,2
2026-09-05T02,51,2,775.0,0,273,1
2026-09-05T02,51,3,785.0,160,0,2
2026-09-05T02,51,4,810.0,200,0,1
2026-09-05T03,51,0,780.0,61,0,4
2026-09-05T04,51,0,780.0,57,0,1
2026-09-05T04,51,3,780.0,281,0,1
2026-09-05T04,51,3,785.0,226,0,1
2026-09-05T05,51,0,765.0,69,43,2
2026-09-05T05,51,0,770.0,9,0,1
2026-09-05T05,51,2,765.0,0,18,1
2026-09-05T05,51,2,780.0,0,532,1
2026-09-05T05,51,3,780.0,0,260,1
2026-09-05T05,51,3,785.0,408,0,1
2026-09-05T06,51,1,765.0,140,0,1
2026-09-05T06,51,2,770.0,636,0,3
2026-09-05T07,51,0,755.0,148,0,1
2026-09-05T07,51,1,765.0,18,0,1
2026-09-05T07,51,2,770.0,0,325,1
2026-09-05T07,51,2,775.0,0,1,1
2026-09-05T07,51,8,995.0,0,25,1
2026-09-05T08,51,0,755.0,0,293,1
2026-09-05T08,51,1,765.0,270,0,2
2026-09-05T08,51,2,775.0,0,215,1
2026-09-05T08,51,2,780.0,10,0,1
2026-09-05T09,51,1,765.0,0,171,1
2026-09-05T09,51,1,770.0,79,0,2
2026-09-05T09,51,2,780.0,0,651,2
2026-09-05T09,51,3,785.0,1170,2406,2
2026-09-05T09,51,3,790.0,0,1570,1
2026-09-05T10,51,3,765.0,6,0,1
2026-09-05T10,51,3,770.0,47,0,1
2026-09-05T11,51,2,755.0,0,387,1
2026-09-05T11,51,3,760.0,3046,0,5
2026-09-05T12,51,3,760.0,310,111,2
2026-09-05T12,51,3,765.0,0,816,1
2026-09-05T12,51,3,770.0,49,0,1
2026-09-05T12,51,4,810.0,148,0,1
2026-09-05T13,51,0,750.0,0,93,1
2026-09-05T13,51,3,770.0,886,0,3
2026-09-05T14,51,2,765.0,0,212,1
2026-09-05T14,51,3,770.0,782,0,3
2026-09-05T15,51,1,750.0,154,0,1
2026-09-05T15,51,3,770.0,39,197,3
2026-09-05T15,51,3,780.0,579,0,1
2026-09-05T16,51,1,750.0,161,0,2
2026-09-05T16,51,2,760.0,0,33,1
2026-09-05T16,51,2,765.0,0,48,1
2026-09-05T16,51,2,770.0,107,0,2
2026-09-05T17,51,0,755.0,0,134,1
2026-09-05T17,51,1,750.0,0,734,1
2026-09-05T17,51,1,770.0,2190,0,2
2026-09-05T17,51,2,770.0,0,393,1
2026-09-05T17,51,3,780.0,1,0,1
2026-09-05T17,51,4,780.0,20,0,1
2026-09-05T18,51,0,760.0,0,10,1
2026-09-05T18,51,0,765.0,20,10,2
2026-09-05T18,51,3,770.0,534,0,1
2026-09-05T18,51,5,875.0,1194,0,1
2026-09-05T19,51,3,765.0,20,0,1
2026-09-05T20,51,3,760.0,0,74,1
2026-09-05T20,51,3,765.0,0,369,1
2026-09-05T20,51,3,770.0,702,556,3
2026-09-05T21,51,0,755.0,0,109,1
2026-09-05T21,51,0,770.0,0,19,1
2026-09-05T21,51,1,765.0,0,65,1
2026-09-05T21,51,1,770.0,0,231,1
2026-09-05T21,51,2,775.0,0,333,1
2026-09-05T21,51,3,770.0,0,707,1
2026-09-05T21,51,3,775.0,0,628,1
2026-09-05T21,51,3,780.0,35,0,1
2026-09-05T21,51,4,780.0,1067,4635,2
2026-09-05T23,51,0,775.0,0,82,1
2026-09-05T23,51,0,780.0,148,0,1
2026-09-05T23,51,1,765.0,10,0,1
2026-09-05T23,51,2,775.0,0,9,1
2026-09-05T23,51,3,780.0,0,1385,1
2026-09-05T23,51,3,790.0,300,0,1
2026-09-05T23,51,4,805.0,0,330,1
2026-09-06T00,51,0,760.0,27,0,2
2026-09-06T00,51,1,765.0,20,0,1
2026-09-06T00,51,2,760.0,0,8,1
2026-09-06T00,51,4,805.0,0,197,1
2026-09-06T00,51,4,810.0,32,0,1
2026-09-06T01,51,0,750.0,10,0,1
2026-09-06T01,51,1,765.0,200,0,1
2026-09-06T02,51,0,750.0,83,7,4
2026-09-06T02,51,1,765.0,3,0,1
2026-09-06T02,51,2,740.0,0,10,1
2026-09-06T02,51,2,760.0,21,0,1
2026-09-06T03,51,0,740.0,0,1,1
2026-09-06T03,51,0,755.0,5,148,2
2026-09-06T03,51,0,760.0,0,78,1
2026-09-06T03,51,2,760.0,0,1031,2
2026-09-06T03,51,2,765.0,1860,0,3
2026-09-06T04,51,2,760.0,77,0,2
2026-09-06T04,51,2,765.0,307,0,2
2026-09-06T04,51,3,775.0,148,0,1
2026-09-06T05,51,0,760.0,20,0,1
2026-09-06T05,51,1,765.0,219,0,2
2026-09-06T05,51,2,755.0,0,38,1
2026-09-06T05,51,2,760.0,0,42,1
2026-09-06T05,51,2,765.0,363,230,4
2026-09-06T05,51,2,770.0,0,325,1
2026-09-06T05,51,2,775.0,0,27,1
2026-09-06T05,51,2,780.0,0,1,1
2026-09-06T05,51,2,790.0,0,3762,1
2026-09-06T05,51,2,795.0,0,724,2
2026-09-06T05,51,2,800.0,0,1113,2
2026-09-06T05,51,3,775.0,0,2,1
2026-09-06T05,51,3,780.0,0,350,1
2026-09-06T05,51,3,785.0,0,348,1
2026-09-06T05,51,3,790.0,0,1700,1
2026-09-06T05,51,3,800.0,0,528,1
2026-09-06T06,51,0,760.0,139,0,4
2026-09-06T06,51,1,760.0,0,2,1
2026-09-06T06,51,3,800.0,254,0,2
2026-09-06T07,51,0,760.0,100,56,2
2026-09-06T07,51,1,765.0,268,0,5
2026-09-06T07,51,2,795.0,0,436,1
2026-09-06T07,51,2,800.0,125,0,1
2026-09-06T07,51,3,800.0,154,152,2
2026-09-06T07,51,4,805.0,348,0,1
2026-09-06T08,51,0,750.0,38,61,3
2026-09-06T08,51,1,765.0,1013,0,2
2026-09-06T08,51,2,785.0,101,0,1
2026-09-06T09,51,1,760.0,50,0,1
2026-09-06T09,51,1,765.0,245,0,4
2026-09-06T09,51,2,785.0,0,235,1
2026-09-06T10,51,1,760.0,220,0,2
2026-09-06T11,51,1,760.0,2,487,2
2026-09-06T11,51,1,765.0,40,0,3
2026-09-06T12,51,1,765.0,810,762,5
2026-09-06T12,51,2,780.0,0,500,1
2026-09-06T12,51,2,785.0,0,99,1
2026-09-06T12,51,3,785.0,0,500,1
2026-09-06T12,51,3,790.0,0,1415,2
2026-09-06T12,51,3,800.0,307,693,2
2026-09-06T12,51,4,800.0,0,171,1
2026-09-06T12,51,4,805.0,0,1652,2
2026-09-06T12,51,4,810.0,408,0,1
2026-09-06T13,51,1,765.0,1437,0,5
2026-09-06T13,51,2,795.0,381,0,2
2026-09-06T13,51,2,800.0,309,0,1
2026-09-06T13,51,4,810.0,146,0,1
2026-09-06T14,51,0,760.0,0,106,1
2026-09-06T14,51,1,765.0,1965,0,8
2026-09-06T14,51,2,765.0,0,48,1
2026-09-06T14,51,2,795.0,478,0,1
2026-09-06T15,51,0,745.0,0,48,1
2026-09-06T15,51,1,760.0,281,119,3
2026-09-06T15,51,1,765.0,49,0,1
2026-09-06T15,51,3,790.0,379,0,2
2026-09-06T16,51,1,765.0,236,0,4
2026-09-06T16,51,2,785.0,611,0,2
2026-09-06T17,51,0,760.0,0,67,1
2026-09-06T17,51,1,760.0,51,0,2
2026-09-06T17,51,1,765.0,2624,0,4
2026-09-06T17,51,2,785.0,115,156,3
2026-09-06T17,51,3,790.0,72,0,1
2026-09-06T18,51,1,760.0,145,236,3
2026-09-06T18,51,1,765.0,1845,0,3
2026-09-06T18,51,2,795.0,0,357,1
2026-09-06T18,51,4,805.0,190,0,1
2026-09-06T19,51,0,775.0,0,1,1
2026-09-06T19,51,1,765.0,0,1100,2
2026-09-06T19,51,1,780.0,1009,0,2
2026-09-06T19,51,2,765.0,120,29,2
2026-09-06T19,51,2,780.0,25,0,1
2026-09-06T19,51,3,790.0,21,0,1
2026-09-06T19,51,4,805.0,0,709,1
2026-09-06T19,51,4,810.0,0,1845,2
2026-09-06T19,51,5,875.0,686,0,1
2026-09-06T20,51,1,780.0,167,548,3
2026-09-06T20,51,2,780.0,0,2,1
2026-09-06T20,51,3,770.0,494,0,2
2026-09-06T20,51,3,790.0,210,0,2
2026-09-06T20,51,4,810.0,108,0,1
2026-09-06T20,51,4,815.0,1,0,1
2026-09-06T21,51,0,755.0,0,71,1
2026-09-06T21,51,2,780.0,50,0,1
2026-09-06T21,51,3,770.0,1429,77,3
2026-09-06T21,51,3,780.0,247,1753,4
2026-09-06T22,51,0,775.0,0,87,1
2026-09-06T22,51,2,780.0,36,0,2
2026-09-06T22,51,3,790.0,170,0,2
2026-09-06T22,51,5,870.0,0,500,1
