heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,61,0,19.5,10,,1
2026-09-04T13,61,2,19.8,5246,,1
2026-09-04T14,61,1,19.5,26570,,2
2026-09-04T16,61,1,19.5,96641,,1
2026-09-04T16,61,5,21.0,20000,,1
2026-09-04T21,61,0,19.3,4004,,1
2026-09-04T21,61,1,19.2,1100,,1
2026-09-04T21,61,1,19.3,1916,,1
2026-09-04T21,61,1,19.4,5086,,1
2026-09-04T21,61,2,19.4,1250,,1
2026-09-04T23,61,0,17.9,0,339,1
2026-09-04T23,61,0,18.8,0,2232,1
2026-09-04T23,61,0,18.9,0,3506,1
2026-09-04T23,61,0,19.2,0,550,1
2026-09-04T23,61,0,19.3,0,50,1
2026-09-04T23,61,1,18.9,0,616,1
2026-09-04T23,61,1,19.0,0,15660,1
2026-09-04T23,61,1,19.4,0,2764,1
2026-09-04T23,61,2,19.4,0,3090,1
2026-09-04T23,61,3,19.4,0,4488,1
2026-09-05T00,61,0,19.2,0,7138,1
2026-09-05T00,61,0,19.3,0,30700,2
2026-09-05T00,61,0,19.4,0,6384,2
2026-09-05T00,61,1,19.4,0,1583,1
2026-09-05T00,61,2,19.4,0,2004,1
2026-09-05T00,61,3,19.5,5203,0,2
2026-09-05T01,61,0,19.3,1,0,1
2026-09-05T01,61,5,19.2,0,576,1
2026-09-05T03,61,0,19.3,3127,825,2
2026-09-05T03,61,1,19.3,0,2700,2
2026-09-05T03,61,1,19.4,0,3618,1
2026-09-05T03,61,2,19.1,0,1252,1
2026-09-05T03,61,3,19.2,0,104,1
2026-09-05T03,61,3,19.5,8021,6776,2
2026-09-05T04,61,0,19.3,0,1873,1
2026-09-05T04,61,1,19.4,0,810,1
2026-09-05T04,61,1,19.5,7318,0,1
2026-09-05T04,61,2,19.5,0,4000,1
2026-09-05T04,61,4,20.0,0,10000,1
2026-09-05T05,61,4,19.5,0,30000,1
2026-09-05T06,61,2,19.5,29000,0,1
2026-09-05T06,61,4,19.5,0,30000,1
2026-09-05T07,61,0,19.0,0,781,1
2026-09-05T07,61,0,19.1,1,75,2
2026-09-05T07,61,0,19.2,0,58,1
2026-09-05T07,61,1,19.3,987,0,1
2026-09-05T07,61,2,19.4,3000,0,1
2026-09-05T08,61,1,19.2,200,0,1
2026-09-05T08,61,1,19.3,2200,0,1
2026-09-05T08,61,2,19.4,0,6728,1
2026-09-05T09,61,1,19.2,150,1595,2
2026-09-05T09,61,1,19.3,3578,0,1
2026-09-05T09,61,5,19.0,0,2222,1
2026-09-05T10,61,0,18.8,0,1770,1
2026-09-05T10,61,0,18.9,0,127,1
2026-09-05T10,61,0,19.0,0,988,1
2026-09-05T10,61,0,19.1,0,253,1
2026-09-05T10,61,0,19.2,0,5838,4
2026-09-05T10,61,0,19.3,0,260,1
2026-09-05T10,61,0,19.4,0,1932,1
2026-09-05T10,61,1,19.3,0,8794,1
2026-09-05T10,61,1,19.4,0,5237,2
2026-09-05T10,61,2,19.4,0,3200,1
2026-09-05T10,61,2,19.5,133010,0,2
2026-09-05T10,61,4,20.25,0,8755,1
2026-09-05T11,61,0,19.1,0,200,1
2026-09-05T11,61,0,19.3,100,0,1
2026-09-05T12,61,0,19.0,0,100,1
2026-09-05T12,61,0,19.1,0,204,1
2026-09-05T12,61,0,19.2,0,98,1
2026-09-05T12,61,0,19.3,0,112,1
2026-09-05T12,61,0,19.4,0,3454,2
2026-09-05T12,61,1,19.3,0,2787,1
2026-09-05T12,61,1,19.4,0,4681,1
2026-09-05T12,61,2,19.5,13132,0,1
2026-09-05T12,61,3,19.4,0,514,1
2026-09-05T12,61,4,19.5,0,40000,1
2026-09-05T13,61,4,20.25,0,64000,2
2026-09-05T14,61,3,19.7,0,1300,1
2026-09-05T14,61,3,19.8,10000,0,1
2026-09-05T15,61,0,18.9,0,2795,1
2026-09-05T15,61,0,19.0,0,49,1
2026-09-05T15,61,0,19.1,0,1000,1
2026-09-05T15,61,0,19.2,0,5100,2
2026-09-05T15,61,0,19.3,848,0,1
2026-09-05T15,61,1,19.1,0,664,1
2026-09-05T15,61,1,19.2,0,2872,1
2026-09-05T15,61,1,19.3,0,7589,1
2026-09-05T15,61,4,19.4,0,10,1
2026-09-05T15,61,4,19.5,0,39990,1
2026-09-05T16,61,1,19.2,0,3338,1
2026-09-05T17,61,0,18.8,0,78,1
2026-09-05T17,61,0,18.9,0,55,1
2026-09-05T17,61,0,19.0,368,0,1
2026-09-05T17,61,3,19.7,0,1,1
2026-09-05T18,61,0,19.0,174,0,1
2026-09-05T19,61,0,19.0,0,4530,1
2026-09-05T19,61,0,19.1,0,5100,2
2026-09-05T19,61,0,19.3,0,548,1
2026-09-05T19,61,0,19.4,0,364,2
2026-09-05T19,61,1,19.0,0,2417,1
2026-09-05T19,61,1,19.1,0,2510,1
2026-09-05T19,61,1,19.2,0,2983,2
2026-09-05T19,61,1,19.3,0,41050,1
2026-09-05T19,61,1,19.4,0,35032,2
2026-09-05T19,61,1,19.5,127346,0,2
2026-09-05T19,61,2,19.3,0,2638,1
2026-09-05T19,61,2,19.4,0,1104,1
2026-09-05T19,61,2,19.5,0,257604,1
2026-09-05T20,61,0,19.4,1404,4286,2
2026-09-05T20,61,0,19.5,3097,6630,4
2026-09-05T20,61,1,19.4,0,4041,1
2026-09-05T20,61,1,19.5,0,14583,2
2026-09-05T20,61,2,19.3,0,2000,1
2026-09-05T23,61,0,19.3,0,370,1
2026-09-05T23,61,0,19.5,0,54773,1
2026-09-05T23,61,1,19.4,0,2145,1
2026-09-05T23,61,1,19.5,0,1820,1
2026-09-05T23,61,1,19.6,19320,0,1
2026-09-05T23,61,2,19.6,0,16448,2
2026-09-05T23,61,4,19.5,0,68977,1
2026-09-06T00,61,0,19.1,700,0,1
2026-09-06T00,61,0,19.2,1000,0,1
2026-09-06T00,61,4,19.5,50000,0,1
2026-09-06T02,61,4,19.5,8000,0,1
2026-09-06T03,61,0,18.9,0,400,1
2026-09-06T03,61,0,19.0,0,536,1
2026-09-06T03,61,0,19.1,0,107,1
2026-09-06T03,61,0,19.2,0,500,1
2026-09-06T03,61,0,19.3,470,0,1
2026-09-06T03,61,4,19.5,5800,16200,2
2026-09-06T03,61,4,20.0,0,7000,1
2026-09-06T04,61,0,19.2,0,555,1
2026-09-06T04,61,0,19.3,0,3799,1
2026-09-06T04,61,0,19.4,0,518,1
2026-09-06T04,61,1,19.2,0,10308,1
2026-09-06T04,61,1,19.4,0,29745,3
2026-09-06T04,61,3,19.7,0,7000,1
2026-09-06T04,61,3,19.8,300,0,1
2026-09-06T04,61,5,21.0,8000,0,1
2026-09-06T05,61,0,19.2,0,1414,2
2026-09-06T05,61,0,19.3,0,2080,2
2026-09-06T05,61,0,19.4,5487,0,1
2026-09-06T05,61,4,19.2,0,36440,1
2026-09-06T06,61,0,19.4,3050,0,2
2026-09-06T07,61,0,19.4,0,1463,1
2026-09-06T07,61,1,19.5,1978,5454,2
2026-09-06T07,61,2,19.6,0,9600,1
2026-09-06T07,61,2,19.7,0,83000,2
2026-09-06T08,61,0,19.5,24034,0,2
2026-09-06T08,61,1,19.5,270,1985,3
2026-09-06T09,61,0,19.5,38,0,1
2026-09-06T09,61,1,19.3,1000,0,1
2026-09-06T10,61,0,19.1,0,94,1
2026-09-06T10,61,0,19.2,0,2058,1
2026-09-06T10,61,0,19.3,3884,94,2
2026-09-06T10,61,0,19.4,0,74,1
2026-09-06T10,61,1,19.3,0,4000,1
2026-09-06T10,61,1,19.4,0,382,1
2026-09-06T10,61,1,19.5,3248,302,2
2026-09-06T11,61,2,19.5,0,10000,1
2026-09-06T11,61,5,19.2,0,938,1
2026-09-06T12,61,0,19.1,0,3070,1
2026-09-06T12,61,0,19.2,0,92,1
2026-09-06T12,61,0,19.3,0,3515,1
2026-09-06T12,61,0,19.4,0,5000,1
2026-09-06T12,61,1,19.3,0,948,1
2026-09-06T12,61,1,19.4,0,317,1
2026-09-06T12,61,1,19.5,0,15841,3
2026-09-06T12,61,2,19.6,1170,1300,3
2026-09-06T12,61,3,19.4,45552,0,3
2026-09-06T12,61,3,19.5,907,0,1
2026-09-06T12,61,4,20.5,0,50000,1
2026-09-06T13,61,0,19.2,270,0,1
2026-09-06T13,61,3,19.4,21855,0,3
2026-09-06T14,61,0,18.8,0,115,1
2026-09-06T14,61,0,18.9,1545,0,3
2026-09-06T14,61,3,19.3,0,11714,1
2026-09-06T14,61,3,19.4,53000,0,2
2026-09-06T15,61,0,18.7,0,84,1
2026-09-06T15,61,0,18.8,0,11357,1
2026-09-06T15,61,0,18.9,35,3420,2
2026-09-06T15,61,0,19.0,174,87,3
2026-09-06T15,61,0,19.1,65,0,1
2026-09-06T15,61,3,19.4,1000,0,1
2026-09-06T16,61,0,18.9,370,3864,4
2026-09-06T16,61,0,19.0,0,9775,1
2026-09-06T16,61,0,19.1,0,217,1
2026-09-06T16,61,0,19.2,0,5150,2
2026-09-06T16,61,0,19.3,380,45000,3
2026-09-06T16,61,1,19.3,0,25047,3
2026-09-06T16,61,2,19.3,0,2380,1
2026-09-06T16,61,3,19.4,40571,0,3
2026-09-06T17,61,0,19.0,0,1500,1
2026-09-06T17,61,0,19.1,10,1624,2
2026-09-06T17,61,0,19.2,0,30474,2
2026-09-06T17,61,1,19.3,1868,0,3
2026-09-06T17,61,6,21.25,1,0,1
2026-09-06T19,61,0,19.0,0,16,2
2026-09-06T19,61,0,19.1,0,189,1
2026-09-06T19,61,0,19.2,0,224,1
2026-09-06T19,61,0,19.3,0,9120,1
2026-09-06T19,61,1,19.2,0,2063,1
2026-09-06T19,61,1,19.3,0,7537,2
2026-09-06T19,61,1,19.4,20,1559,2
2026-09-06T19,61,2,19.3,0,1202,1
2026-09-06T19,61,2,19.5,25664,0,2
2026-09-06T19,61,3,19.3,0,606,1
2026-09-06T19,61,3,19.4,0,165866,1
2026-09-06T19,61,3,19.5,0,20987,1
2026-09-06T20,61,2,19.5,0,18968,1
2026-09-06T20,61,2,19.6,48,0,1
2026-09-06T20,61,3,19.8,100,0,1
