heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,33,0,108.0,690,,1
2026-09-04T14,33,0,110.0,1079,,1
2026-09-04T14,33,0,111.0,18000,,1
2026-09-04T16,33,0,107.0,5109,,2
2026-09-04T17,33,0,107.0,1000,,1
2026-09-04T18,33,0,106.0,475,,1
2026-09-04T18,33,0,110.0,5422,,1
2026-09-04T20,33,0,109.0,331,,1
2026-09-04T21,33,0,110.0,9712,,1
2026-09-04T21,33,0,111.0,50,,1
2026-09-04T23,33,0,108.0,0,20,1
2026-09-04T23,33,0,109.0,108,0,1
2026-09-05T00,33,0,108.0,50,10476,2
2026-09-05T00,33,0,109.0,0,8461,1
2026-09-05T00,33,0,110.0,0,8846,1
2026-09-05T00,33,0,111.0,33829,0,2
2026-09-05T01,33,0,108.0,0,235,1
2026-09-05T01,33,0,109.0,0,9123,2
2026-09-05T01,33,0,111.0,18297,0,3
2026-09-05T02,33,0,109.0,0,170,1
2026-09-05T02,33,0,111.0,330,0,1
2026-09-05T03,33,0,111.0,25,0,1
2026-09-05T05,33,0,106.0,0,154,1
2026-09-05T05,33,0,107.0,0,358,1
2026-09-05T05,33,0,108.0,0,372,1
2026-09-05T05,33,0,109.0,0,2450,1
2026-09-05T05,33,0,110.0,0,2302,1
2026-09-05T05,33,0,111.0,1230,0,3
2026-09-05T06,33,0,107.0,10,0,1
2026-09-05T06,33,0,110.0,1000,0,1
2026-09-05T07,33,0,106.0,50,1045,2
2026-09-05T07,33,0,107.0,0,77,1
2026-09-05T07,33,0,108.0,0,1361,1
2026-09-05T07,33,0,109.0,648,719,4
2026-09-05T08,33,0,109.0,2,1352,2
2026-09-05T08,33,0,110.0,10,0,1
2026-09-05T09,33,0,108.0,0,9660,2
2026-09-05T09,33,0,109.0,92,0,1
2026-09-05T10,33,0,109.0,225,0,2
2026-09-05T11,33,0,109.0,1503,1632,3
2026-09-05T12,33,0,108.0,200,0,1
2026-09-05T13,33,0,105.0,80,0,1
2026-09-05T13,33,0,106.0,0,1371,1
2026-09-05T13,33,0,107.0,1433,0,1
2026-09-05T14,33,0,104.0,100,2065,3
2026-09-05T14,33,0,105.0,0,905,2
2026-09-05T14,33,0,106.0,524,8177,2
2026-09-05T14,33,0,107.0,0,5773,1
2026-09-05T15,33,0,106.0,400,0,1
2026-09-05T16,33,0,104.0,0,5500,1
2026-09-05T16,33,0,105.0,0,146,2
2026-09-05T16,33,0,106.0,214,97,2
2026-09-05T16,33,0,107.0,0,2277,2
2026-09-05T16,33,0,108.0,1100,0,1
2026-09-05T17,33,0,108.0,0,8170,3
2026-09-05T18,33,0,104.0,0,926,1
2026-09-05T18,33,0,105.0,100,0,1
2026-09-05T18,33,0,108.0,122,20,2
2026-09-05T19,33,0,104.0,3889,13700,3
2026-09-05T20,33,0,105.0,0,30,1
2026-09-05T20,33,0,106.0,0,9432,2
2026-09-05T20,33,0,107.0,1775,16285,2
2026-09-05T20,33,0,108.0,0,3778,1
2026-09-05T20,33,0,109.0,1722,0,1
2026-09-05T21,33,0,108.0,0,248,1
2026-09-05T23,33,0,106.0,0,49,1
2026-09-05T23,33,0,107.0,312,46,3
2026-09-05T23,33,0,108.0,0,1061,1
2026-09-05T23,33,0,109.0,18322,6100,2
