heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,10,0,29.0,3342,,2
2026-09-04T12,10,0,29.75,35552,,2
2026-09-04T12,10,0,30.5,8000,,1
2026-09-04T14,10,2,29.25,20751,,1
2026-09-04T14,10,2,29.5,37669,,1
2026-09-04T14,10,3,29.5,16730,,1
2026-09-04T15,10,0,29.5,4784,,1
2026-09-04T15,10,3,30.0,26376,,1
2026-09-04T15,10,10,30.25,15000,,1
2026-09-04T16,10,0,28.75,6727,,1
2026-09-04T16,10,0,29.5,1618,,1
2026-09-04T16,10,2,28.75,100064,,2
2026-09-04T16,10,6,29.75,14391,,2
2026-09-04T17,10,0,28.25,450,,1
2026-09-04T17,10,0,28.75,1527,,1
2026-09-04T17,10,2,28.75,30752,,2
2026-09-04T17,10,3,29.75,2523,,1
2026-09-04T17,10,6,30.0,3164,,1
2026-09-04T18,10,0,28.75,3481,,1
2026-09-04T18,10,1,29.0,60465,,3
2026-09-04T18,10,2,29.25,14594,,1
2026-09-04T18,10,6,30.0,161193,,3
2026-09-04T21,10,0,28.0,426,,1
2026-09-04T21,10,0,28.25,3440,,2
2026-09-04T21,10,0,28.5,3825,,2
2026-09-04T21,10,0,28.75,4083,,5
2026-09-04T21,10,0,29.0,4755,,5
2026-09-04T21,10,1,29.0,9923,,5
2026-09-04T21,10,1,29.25,4387,,1
2026-09-04T21,10,2,28.5,9985,,1
2026-09-04T21,10,2,28.75,29469,,1
2026-09-04T21,10,2,29.0,121980,,4
2026-09-04T21,10,2,29.25,72533,,5
2026-09-04T21,10,2,29.5,50365,,4
2026-09-04T21,10,2,29.75,3711,,1
2026-09-04T21,10,3,29.5,14449,,1
2026-09-04T21,10,3,29.75,28084,,4
2026-09-04T21,10,3,30.0,21053,,1
2026-09-04T21,10,4,29.75,8722,,1
2026-09-04T21,10,4,30.0,75354,,5
2026-09-04T21,10,5,30.0,25000,,1
2026-09-04T21,10,5,30.25,28180,,3
2026-09-04T21,10,10,30.0,50000,,1
2026-09-04T21,10,10,30.25,50000,,1
2026-09-04T21,10,10,30.5,11113,,1
2026-09-04T23,10,0,28.5,0,2610,1
2026-09-04T23,10,0,29.25,0,1254,1
2026-09-04T23,10,0,29.5,7959,0,1
2026-09-04T23,10,2,29.0,0,4350,1
2026-09-04T23,10,2,29.25,0,100000,1
2026-09-04T23,10,2,29.75,2250,0,1
2026-09-04T23,10,3,29.75,21000,14951,2
2026-09-05T00,10,0,28.25,0,6528,2
2026-09-05T00,10,0,28.75,0,248,1
2026-09-05T00,10,0,29.0,64,3187,3
2026-09-05T00,10,0,29.25,0,225,1
2026-09-05T00,10,0,29.5,6946,0,1
2026-09-05T00,10,1,28.5,0,6357,1
2026-09-05T00,10,1,28.75,0,6904,1
2026-09-05T00,10,1,29.25,0,731,1
2026-09-05T00,10,1,29.5,69174,34284,3
2026-09-05T00,10,2,29.0,0,203,1
2026-09-05T00,10,2,29.5,20745,11832,3
2026-09-05T00,10,3,29.75,11123,63910,5
2026-09-05T00,10,4,30.0,0,7938,2
2026-09-05T00,10,4,30.25,15869,0,2
2026-09-05T00,10,5,30.25,16761,8285,2
2026-09-05T00,10,5,30.5,10981,0,1
2026-09-05T00,10,10,30.25,0,48035,1
2026-09-05T00,10,10,30.5,0,24540,1
2026-09-05T01,10,0,28.5,0,9097,1
2026-09-05T01,10,0,28.75,0,31509,3
2026-09-05T01,10,0,29.0,35202,61257,5
2026-09-05T01,10,1,29.0,0,7646,1
2026-09-05T01,10,1,29.25,0,48219,1
2026-09-05T01,10,2,29.0,0,6667,1
2026-09-05T01,10,2,29.25,4723,45183,5
2026-09-05T01,10,2,29.5,2508,155665,4
2026-09-05T01,10,3,29.5,0,40944,3
2026-09-05T01,10,3,29.75,14084,0,1
2026-09-05T01,10,4,30.0,27183,0,2
2026-09-05T01,10,7,30.5,5000,68203,2
2026-09-05T02,10,0,28.25,0,2752,3
2026-09-05T02,10,0,28.5,1382,4286,4
2026-09-05T02,10,0,28.75,26836,466,3
2026-09-05T02,10,0,29.0,5493,7512,3
2026-09-05T02,10,1,29.25,0,70749,2
2026-09-05T02,10,1,29.5,23944,4155,3
2026-09-05T02,10,2,29.25,0,3924,2
2026-09-05T02,10,2,29.5,0,3588,1
2026-09-05T02,10,3,29.75,154,0,1
2026-09-05T02,10,4,29.75,22121,4906,3
2026-09-05T03,10,0,28.5,0,4391,1
2026-09-05T03,10,0,28.75,0,37506,2
2026-09-05T03,10,0,29.0,9048,0,1
2026-09-05T03,10,1,29.0,65720,33959,4
2026-09-05T03,10,2,29.25,0,2500,1
2026-09-05T03,10,2,29.5,0,20000,1
2026-09-05T03,10,3,29.25,67,3133,2
2026-09-05T03,10,3,29.5,0,14612,3
2026-09-05T03,10,3,29.75,0,88824,2
2026-09-05T03,10,5,30.0,178886,50000,3
2026-09-05T03,10,7,30.5,23912,0,1
2026-09-05T03,10,10,30.5,0,12333,1
2026-09-05T03,10,10,30.75,11579,0,1
2026-09-05T04,10,0,28.0,0,21189,1
2026-09-05T04,10,0,28.25,0,3888,3
2026-09-05T04,10,0,28.5,25568,23189,3
2026-09-05T04,10,0,28.75,0,8193,1
2026-09-05T04,10,0,29.0,173,8915,2
2026-09-05T04,10,1,28.5,0,1057,1
2026-09-05T04,10,1,28.75,126,230,2
2026-09-05T04,10,1,29.0,0,8088,2
2026-09-05T04,10,1,29.25,0,1625,1
2026-09-05T04,10,2,29.0,0,24685,1
2026-09-05T04,10,2,29.25,4206,7572,3
2026-09-05T04,10,2,29.5,0,1460,1
2026-09-05T04,10,3,29.25,0,21285,1
2026-09-05T04,10,3,29.5,8484,31516,2
2026-09-05T04,10,5,29.75,17333,0,1
2026-09-05T05,10,0,28.5,0,1891,1
2026-09-05T05,10,0,28.75,0,3893,1
2026-09-05T05,10,0,29.0,0,8410,5
2026-09-05T05,10,0,29.25,19985,36273,3
2026-09-05T05,10,1,29.0,0,1941,1
2026-09-05T05,10,1,29.25,0,6000,1
2026-09-05T05,10,1,29.5,32063,0,3
2026-09-05T05,10,2,29.25,0,1022,1
2026-09-05T05,10,2,29.5,0,15504,2
2026-09-05T05,10,2,29.75,8875,19966,2
2026-09-05T05,10,3,29.75,0,4923,2
2026-09-05T05,10,5,29.75,17186,25298,2
2026-09-05T05,10,6,30.0,18191,0,2
2026-09-05T05,10,7,30.0,0,1232,1
2026-09-05T05,10,7,30.25,0,36865,1
2026-09-05T05,10,10,30.75,67673,0,1
2026-09-05T05,10,11,30.5,0,10000,1
2026-09-05T06,10,0,28.5,0,1105,1
2026-09-05T06,10,0,28.75,0,7707,3
2026-09-05T06,10,0,29.0,0,1736,4
2026-09-05T06,10,0,29.25,1748,0,1
2026-09-05T06,10,1,29.25,95384,1262,3
2026-09-05T06,10,1,29.5,0,7131,2
2026-09-05T06,10,2,29.5,0,24011,2
2026-09-05T06,10,2,29.75,673,41125,2
2026-09-05T06,10,3,29.5,0,7212,1
2026-09-05T06,10,3,29.75,22000,0,1
2026-09-05T06,10,4,29.75,0,39837,1
2026-09-05T06,10,5,30.0,0,115431,1
2026-09-05T06,10,6,30.0,0,104680,1
2026-09-05T07,10,0,29.0,0,401,1
2026-09-05T07,10,0,29.25,0,147165,3
2026-09-05T07,10,0,29.5,0,60136,4
2026-09-05T07,10,0,29.75,3919,0,1
2026-09-05T07,10,1,29.25,5396,51512,3
2026-09-05T07,10,1,29.5,0,976,1
2026-09-05T07,10,1,29.75,0,40202,5
2026-09-05T07,10,2,29.5,0,8074,3
2026-09-05T07,10,2,29.75,0,10978,1
2026-09-05T07,10,3,29.5,0,60000,1
2026-09-05T07,10,3,29.75,14785,11147,5
2026-09-05T07,10,3,30.0,9978,2792,2
2026-09-05T07,10,4,30.0,8076,7302,3
2026-09-05T07,10,5,30.0,0,31072,2
2026-09-05T07,10,10,30.0,0,25000,1
2026-09-05T08,10,0,28.75,0,29618,2
2026-09-05T08,10,0,29.0,0,9324,5
2026-09-05T08,10,0,29.25,0,21589,3
2026-09-05T08,10,0,29.5,1558,0,1
2026-09-05T08,10,1,29.25,0,90,1
2026-09-05T08,10,1,29.5,7398,4475,2
2026-09-05T08,10,2,29.5,0,4860,1
2026-09-05T08,10,3,29.5,26606,14773,2
2026-09-05T08,10,3,29.75,15194,0,2
2026-09-05T08,10,4,30.0,12636,0,2
2026-09-05T08,10,10,30.0,0,50000,1
2026-09-05T08,10,10,30.25,380,0,1
2026-09-05T09,10,0,28.75,0,1857,1
2026-09-05T09,10,0,29.0,0,9392,2
2026-09-05T09,10,0,29.25,75,8809,3
2026-09-05T09,10,0,29.5,2778,52091,3
2026-09-05T09,10,1,28.75,0,4066,1
2026-09-05T09,10,1,29.25,0,6412,1
2026-09-05T09,10,1,29.5,0,4110,2
2026-09-05T09,10,1,29.75,0,1000,1
2026-09-05T09,10,2,28.75,0,5000,1
2026-09-05T09,10,2,29.0,0,13862,1
2026-09-05T09,10,2,29.25,0,9443,1
2026-09-05T09,10,2,29.5,0,2063,1
2026-09-05T09,10,3,29.75,0,126003,2
2026-09-05T09,10,4,30.0,14263,0,1
2026-09-05T09,10,5,30.0,0,8290,1
2026-09-05T09,10,7,29.75,0,85535,1
2026-09-05T09,10,10,30.25,0,99620,1
2026-09-05T09,10,10,30.5,0,73296,1
2026-09-05T09,10,11,30.5,0,10000,1
2026-09-05T10,10,0,28.5,0,2892,1
2026-09-05T10,10,0,28.75,0,4969,2
2026-09-05T10,10,0,29.0,0,4765,2
2026-09-05T10,10,0,29.25,0,824,2
2026-09-05T10,10,0,29.5,0,23566,6
2026-09-05T10,10,1,29.25,3601,6763,2
2026-09-05T10,10,1,29.75,6876,925,2
2026-09-05T10,10,2,29.5,0,10068,2
2026-09-05T10,10,2,29.75,937,2326,3
2026-09-05T10,10,2,30.0,3244,0,1
2026-09-05T10,10,3,29.75,0,25747,3
2026-09-05T10,10,3,30.0,0,47836,3
2026-09-05T10,10,4,30.0,0,12999,1
2026-09-05T10,10,4,30.25,20000,0,1
2026-09-05T10,10,5,30.0,0,24181,1
2026-09-05T10,10,5,30.25,0,111173,3
2026-09-05T10,10,6,30.25,0,65005,1
2026-09-05T11,10,0,28.0,0,1777,2
2026-09-05T11,10,0,28.25,0,1646,1
2026-09-05T11,10,0,29.25,0,1106,1
2026-09-05T11,10,1,29.5,0,4661,2
2026-09-05T11,10,1,29.75,6604,0,1
2026-09-05T11,10,2,29.75,0,3415,1
2026-09-05T11,10,3,29.75,0,77559,2
2026-09-05T11,10,4,29.75,0,20195,2
2026-09-05T11,10,4,30.0,52432,0,2
2026-09-05T12,10,0,29.5,10566,4002,4
2026-09-05T12,10,1,29.75,44862,0,2
2026-09-05T12,10,3,30.0,0,18701,1
2026-09-05T12,10,4,30.0,40842,62972,3
2026-09-05T12,10,5,30.0,0,25000,1
2026-09-05T12,10,6,30.25,3839,0,1
2026-09-05T12,10,7,30.0,0,49245,1
2026-09-05T12,10,7,30.25,9299,26327,2
2026-09-05T13,10,0,29.25,0,340,1
2026-09-05T13,10,0,29.5,0,3623,1
2026-09-05T13,10,1,29.5,0,7058,1
2026-09-05T13,10,2,29.0,0,15647,1
2026-09-05T13,10,2,29.25,0,3258,1
2026-09-05T13,10,2,29.5,3439,0,1
2026-09-05T13,10,2,30.0,1251,7827,3
2026-09-05T13,10,3,29.25,2369,0,1
2026-09-05T13,10,3,29.5,0,10700,1
2026-09-05T13,10,5,29.5,0,64362,1
2026-09-05T13,10,5,30.0,0,75000,1
2026-09-05T14,10,0,28.0,0,7900,1
2026-09-05T14,10,0,28.25,0,8548,1
2026-09-05T14,10,0,28.5,0,2,1
2026-09-05T14,10,0,28.75,0,2481,1
2026-09-05T14,10,0,29.0,0,60,1
2026-09-05T14,10,0,29.25,0,447,1
2026-09-05T14,10,0,29.5,5016,0,1
2026-09-05T14,10,1,28.75,0,7579,1
2026-09-05T14,10,1,29.0,0,1880,1
2026-09-05T14,10,1,29.25,0,1819,1
2026-09-05T14,10,1,29.5,1000,9565,3
2026-09-05T14,10,2,29.5,700,4189,2
2026-09-05T14,10,3,29.25,0,90443,3
2026-09-05T14,10,3,29.5,0,35916,2
2026-09-05T14,10,3,29.75,1417,20000,2
2026-09-05T14,10,5,29.75,8500,0,1
2026-09-05T14,10,6,29.75,41637,229474,3
2026-09-05T14,10,9,30.0,65000,135000,2
2026-09-05T14,10,10,30.5,0,50000,1
2026-09-05T14,10,11,30.25,0,25379,1
2026-09-05T14,10,11,30.5,0,10000,1
