heure,kind,quality,prix,vendu,disparu,n_evt
2026-09-04T12,110,0,194.0,640,,1
2026-09-04T13,110,0,196.0,1800,,1
2026-09-04T14,110,2,194.0,815,,1
2026-09-04T14,110,4,199.0,1279,,1
2026-09-04T15,110,2,199.0,8855,,3
2026-09-04T16,110,2,199.0,8063,,2
2026-09-04T16,110,3,199.0,672,,1
2026-09-04T17,110,2,199.0,116,,1
2026-09-04T17,110,4,200.0,94,,1
2026-09-04T18,110,0,197.0,850,,1
2026-09-04T18,110,0,198.0,2889,,1
2026-09-04T18,110,1,196.0,2303,,1
2026-09-04T18,110,3,197.0,8206,,1
2026-09-04T21,110,0,198.0,324,,1
2026-09-04T21,110,0,199.0,198,,2
2026-09-04T21,110,2,199.0,19059,,1
2026-09-04T21,110,5,200.0,2972,,1
2026-09-04T23,110,0,196.0,0,782,1
2026-09-04T23,110,0,197.0,0,2302,1
2026-09-04T23,110,0,198.0,0,1366,1
2026-09-04T23,110,1,199.0,0,1070,1
2026-09-04T23,110,2,197.0,0,5449,2
2026-09-04T23,110,3,199.0,1064,625,2
2026-09-04T23,110,4,198.0,0,2172,1
2026-09-04T23,110,4,200.0,7112,0,1
2026-09-04T23,110,5,200.0,122,601,2
2026-09-05T00,110,0,199.0,0,1411,2
2026-09-05T00,110,4,200.0,8287,0,3
2026-09-05T01,110,0,194.0,0,100,1
2026-09-05T01,110,0,195.0,5788,0,1
2026-09-05T02,110,0,194.0,0,20,1
2026-09-05T02,110,0,195.0,2599,0,3
2026-09-05T03,110,0,195.0,0,708,3
2026-09-05T03,110,0,196.0,2320,0,2
2026-09-05T03,110,1,196.0,0,3226,2
2026-09-05T04,110,0,195.0,0,234,1
2026-09-05T04,110,0,196.0,3629,0,1
2026-09-05T04,110,1,196.0,3504,319,3
2026-09-05T04,110,2,196.0,67,0,1
2026-09-05T05,110,0,194.0,96,784,2
2026-09-05T05,110,0,195.0,0,623,1
2026-09-05T05,110,0,196.0,2267,375,5
2026-09-05T05,110,2,196.0,0,253,1
2026-09-05T06,110,0,196.0,496,3317,4
2026-09-05T06,110,2,197.0,7053,0,3
2026-09-05T07,110,0,197.0,0,100,1
2026-09-05T07,110,0,198.0,84,614,4
2026-09-05T07,110,1,198.0,0,11000,2
2026-09-05T07,110,2,197.0,0,190,1
2026-09-05T07,110,2,198.0,0,244,1
2026-09-05T07,110,2,199.0,9590,0,2
2026-09-05T07,110,4,199.0,2107,842,2
2026-09-05T08,110,0,198.0,0,1552,2
2026-09-05T08,110,0,199.0,96,0,1
2026-09-05T08,110,1,196.0,0,29,1
2026-09-05T08,110,1,199.0,0,11000,2
2026-09-05T08,110,2,199.0,2923,15049,5
2026-09-05T08,110,3,199.0,2290,1365,2
2026-09-05T08,110,5,200.0,6882,0,1
2026-09-05T09,110,0,198.0,1184,1176,2
2026-09-05T09,110,0,199.0,0,4,1
2026-09-05T09,110,1,199.0,476,746,2
2026-09-05T09,110,2,199.0,0,997,1
2026-09-05T09,110,4,199.0,2480,20,2
2026-09-05T09,110,5,200.0,185,0,1
2026-09-05T10,110,0,199.0,0,5373,1
2026-09-05T10,110,2,199.0,0,2634,2
2026-09-05T10,110,4,199.0,1910,5627,2
2026-09-05T10,110,4,200.0,5653,0,1
2026-09-05T10,110,5,200.0,7553,5380,2
2026-09-05T11,110,0,198.0,0,2255,3
2026-09-05T11,110,1,196.0,0,424,1
2026-09-05T11,110,2,198.0,0,17116,2
2026-09-05T11,110,3,198.0,0,2500,1
2026-09-05T11,110,3,199.0,92,893,3
2026-09-05T11,110,4,200.0,5666,5302,3
2026-09-05T12,110,0,195.0,0,288,1
2026-09-05T12,110,0,196.0,0,64,1
2026-09-05T12,110,0,199.0,896,0,1
2026-09-05T12,110,1,197.0,1222,0,1
2026-09-05T12,110,4,200.0,0,819,1
2026-09-05T13,110,0,194.0,1127,1006,4
2026-09-05T13,110,0,195.0,561,920,3
2026-09-05T14,110,0,194.0,0,407,2
2026-09-05T14,110,0,195.0,0,611,2
2026-09-05T14,110,0,196.0,0,2071,2
2026-09-05T14,110,1,196.0,0,617,2
2026-09-05T14,110,1,197.0,2601,0,2
2026-09-05T15,110,0,193.0,0,500,1
2026-09-05T15,110,0,194.0,0,87,1
2026-09-05T15,110,0,195.0,7002,0,2
2026-09-05T15,110,0,196.0,0,237,1
2026-09-05T15,110,1,197.0,27,4710,2
2026-09-05T16,110,0,195.0,9611,4449,3
2026-09-05T16,110,0,196.0,0,100,1
2026-09-05T16,110,0,197.0,1252,200,2
2026-09-05T16,110,1,195.0,0,981,1
2026-09-05T16,110,1,196.0,0,1890,1
2026-09-05T16,110,2,197.0,0,5792,2
2026-09-05T17,110,0,197.0,0,3515,1
2026-09-05T17,110,4,199.0,165,0,1
2026-09-05T18,110,0,194.0,0,250,1
2026-09-05T18,110,0,195.0,0,132,1
2026-09-05T18,110,0,196.0,0,574,1
2026-09-05T18,110,0,197.0,0,2067,3
2026-09-05T18,110,1,198.0,1903,0,2
2026-09-05T18,110,2,198.0,1764,3297,3
2026-09-05T18,110,3,198.0,0,4283,2
2026-09-05T18,110,4,198.0,0,5459,1
2026-09-05T19,110,0,195.0,0,302,1
2026-09-05T19,110,0,197.0,64,48,2
2026-09-05T19,110,1,196.0,0,2731,1
2026-09-05T19,110,1,197.0,0,4064,1
2026-09-05T19,110,2,198.0,5599,0,2
2026-09-05T19,110,3,198.0,0,707,1
2026-09-05T20,110,0,195.0,0,1968,1
2026-09-05T20,110,0,196.0,4961,183,2
2026-09-05T20,110,0,197.0,0,96,2
2026-09-05T20,110,0,198.0,0,546,2
2026-09-05T20,110,0,199.0,0,3382,3
2026-09-05T20,110,1,198.0,1244,1097,2
2026-09-05T20,110,1,199.0,0,2000,1
2026-09-05T20,110,2,197.0,0,1800,1
2026-09-05T20,110,2,198.0,0,4401,1
2026-09-05T20,110,2,199.0,0,4084,2
2026-09-05T20,110,3,199.0,0,4000,2
2026-09-05T20,110,4,199.0,0,14785,1
2026-09-05T20,110,4,200.0,634,0,1
2026-09-05T20,110,5,200.0,0,4000,1
2026-09-05T21,110,0,198.0,0,650,1
2026-09-05T21,110,1,198.0,0,229,1
2026-09-05T21,110,1,199.0,307,0,1
2026-09-05T21,110,2,198.0,0,169,1
2026-09-05T21,110,3,199.0,1699,301,2
2026-09-05T23,110,0,198.0,303,0,1
2026-09-06T00,110,0,195.0,0,70,1
2026-09-06T00,110,0,196.0,1232,1111,4
2026-09-06T00,110,0,197.0,0,2144,1
2026-09-06T00,110,0,198.0,0,1697,1
2026-09-06T00,110,2,197.0,4248,8122,9
2026-09-06T00,110,2,198.0,0,687,1
2026-09-06T00,110,3,195.0,0,374,1
2026-09-06T00,110,3,196.0,0,1950,1
2026-09-06T00,110,3,197.0,0,1164,1
2026-09-06T00,110,3,198.0,0,3000,1
2026-09-06T00,110,4,199.0,2028,0,1
2026-09-06T01,110,0,198.0,3616,400,6
2026-09-06T01,110,0,199.0,0,352,1
2026-09-06T01,110,1,199.0,1311,1947,2
2026-09-06T01,110,4,199.0,0,289,1
2026-09-06T01,110,4,200.0,3952,1677,3
2026-09-06T02,110,0,197.0,367,1433,3
2026-09-06T02,110,2,196.0,0,1181,1
2026-09-06T02,110,2,197.0,584,500,2
2026-09-06T02,110,2,198.0,11437,307,8
2026-09-06T03,110,0,197.0,0,1392,2
2026-09-06T03,110,0,198.0,0,5232,3
2026-09-06T03,110,1,199.0,800,0,1
2026-09-06T03,110,2,197.0,928,91,3
2026-09-06T03,110,2,199.0,0,3376,1
2026-09-06T03,110,3,199.0,5916,2581,2
2026-09-06T03,110,3,200.0,2229,0,1
2026-09-06T03,110,4,200.0,0,14465,3
2026-09-06T04,110,0,196.0,56,0,1
2026-09-06T04,110,3,199.0,6550,0,6
2026-09-06T05,110,0,196.0,224,297,2
2026-09-06T05,110,0,197.0,0,1528,2
2026-09-06T05,110,0,198.0,3130,2154,6
2026-09-06T05,110,1,198.0,96,2214,3
2026-09-06T05,110,3,199.0,5008,0,4
2026-09-06T06,110,0,196.0,1086,0,2
2026-09-06T06,110,0,197.0,399,0,1
2026-09-06T06,110,0,198.0,234,1435,4
2026-09-06T06,110,3,199.0,3643,0,3
2026-09-06T07,110,0,194.0,15,180,2
2026-09-06T07,110,0,195.0,7852,290,6
2026-09-06T07,110,0,196.0,1118,0,2
2026-09-06T07,110,1,196.0,1374,482,2
2026-09-06T07,110,4,199.0,1000,0,1
2026-09-06T08,110,0,194.0,724,340,2
2026-09-06T08,110,0,195.0,44,1110,3
2026-09-06T08,110,0,196.0,770,735,2
2026-09-06T08,110,0,197.0,64,1601,2
2026-09-06T08,110,1,197.0,0,254,1
2026-09-06T08,110,2,198.0,96,4000,2
2026-09-06T08,110,2,199.0,3846,0,3
2026-09-06T08,110,3,199.0,0,2174,1
2026-09-06T08,110,4,199.0,0,1000,1
2026-09-06T08,110,5,199.0,5080,14920,2
2026-09-06T09,110,0,196.0,2,267,2
2026-09-06T09,110,0,197.0,341,513,3
2026-09-06T09,110,2,197.0,1144,3004,4
2026-09-06T09,110,2,198.0,6150,3161,3
2026-09-06T10,110,0,196.0,3261,122,6
2026-09-06T10,110,0,197.0,494,438,3
2026-09-06T10,110,2,198.0,435,0,2
2026-09-06T11,110,0,194.0,0,328,1
2026-09-06T11,110,0,195.0,0,324,1
2026-09-06T11,110,0,196.0,274,457,4
2026-09-06T11,110,0,197.0,17803,495,7
2026-09-06T11,110,1,197.0,0,300,1
2026-09-06T11,110,2,198.0,3459,0,1
2026-09-06T11,110,3,197.0,544,195,3
2026-09-06T11,110,3,198.0,145,1095,2
2026-09-06T12,110,0,196.0,592,0,2
2026-09-06T12,110,0,197.0,448,124,2
2026-09-06T12,110,1,198.0,177,1823,2
2026-09-06T12,110,2,194.0,2925,0,2
2026-09-06T12,110,2,198.0,932,6031,2
2026-09-06T12,110,3,195.0,2048,0,1
2026-09-06T12,110,3,199.0,225,0,1
2026-09-06T13,110,0,192.0,5,0,1
2026-09-06T13,110,0,193.0,0,154,1
2026-09-06T13,110,2,194.0,0,3075,1
2026-09-06T13,110,3,194.0,3015,0,4
2026-09-06T13,110,3,195.0,192,0,1
2026-09-06T14,110,0,191.0,0,76,1
2026-09-06T14,110,0,192.0,97,879,2
2026-09-06T14,110,0,193.0,0,127,1
2026-09-06T14,110,0,194.0,0,20,1
